Category,SKU,Group ID,Product Type,Product,Variant,Reorder,Cost Price,Retail Price,Margin,branch_id,Supplier,Tax,Quantity,Serial Number,serialized,expiry date,,,
GOODBOOK,GDBK016,1,STOCKABLE,The Meaning of Marriage,NONE,0,921,1300,379.0052381,1,DEFAULT,NONE,0,,0,,,,
GOODBOOK,9.78E+12,1,STOCKABLE,The porn problem,NONE,0,146,250,104,1,DEFAULT,NONE,180,,0,,,,
GOODBOOK,9.78E+12,1,STOCKABLE,Titus: The good life (Iserve),NONE,0,200,350,150,1,DEFAULT,NONE,3,,0,,,,
GOODBOOK,9.78E+12,1,STOCKABLE,Transgender (A Talking Points book),NONE,0,147,500,353,1,DEFAULT,NONE,1,,0,,,,
GOODBOOK,9.78E+12,1,STOCKABLE,What Women Really need,NONE,0,648,550,-98,1,DEFAULT,NONE,74,,0,,,,
GOODBOOK,9.78E+12,1,STOCKABLE,Women and God,NONE,0,352,600,248,1,DEFAULT,NONE,51,,0,,,,
GOODBOOK,9.78E+12,1,STOCKABLE,Women of Faith From OT,NONE,0,200,350,150,1,DEFAULT,NONE,2,,0,,,,
GOODBOOK,9.78E+12,1,STOCKABLE,Zeal Without Burnout,NONE,0,550,750,200,1,DEFAULT,NONE,23,,0,,,,
GPUB,9.78E+12,1,STOCKABLE,Notes on Matthew's Gospel by J. C. Ryle,NONE,0,342,400,58,1,DEFAULT,NONE,0,,0,,,,
GPUB,942,1,STOCKABLE,How Can I Be Sure?,NONE,0,83,100,17,1,DEFAULT,NONE,1,,0,,,,
GPUB,9.78E+12,1,STOCKABLE,The Ministry We Need,NONE,0,125,300,175,1,DEFAULT,NONE,0,,0,,,,
GPUB,9.78E+12,1,STOCKABLE,Christian marriage,NONE,0,125,500,375,1,DEFAULT,NONE,0,,0,,,,
GPUB,945,1,STOCKABLE,Learning to be Happy,NONE,0,83,150,67,1,DEFAULT,NONE,0,,0,,,,
GPUB,946,1,STOCKABLE,Preachers study paper JOHN 1,NONE,0,83,100,17,1,DEFAULT,NONE,0,,0,,,,
GPUB,947,1,STOCKABLE,Preachers study paper JOHN 2,NONE,0,83,100,17,1,DEFAULT,NONE,0,,0,,,,
GPUB,948,1,STOCKABLE,Aspects of Holiness,NONE,0,100,250,150,1,DEFAULT,NONE,0,,0,,,,
GPUB,949,1,STOCKABLE,Foundations of the Christian Faith,NONE,0,125,550,425,1,DEFAULT,NONE,0,,0,,,,
Gratia Veritas,9.78E+12,1,STOCKABLE,Thayer's Greek/English Lexicon,NONE,0,1442,1750,308,1,DEFAULT,NONE,0,,0,,,,
HARPER,ZOND003,1,STOCKABLE,Counsel,NONE,0,1434,2800,1365.64115,1,DEFAULT,NONE,0,,0,,,,
Harper,9.78E+12,1,STOCKABLE,Devotional Classics,NONE,0,1167,1600,433,1,DEFAULT,NONE,6,,0,,,,
Harper,9.78E+12,1,STOCKABLE,Hillbilly Elegy,NONE,0,1337,2150,813,1,DEFAULT,NONE,2,,0,,,,
Harper,951,1,STOCKABLE,Life Together,NONE,0,722,1000,278,1,DEFAULT,NONE,0,,0,,,,
HARPER,ZOND015,1,STOCKABLE,Ordering Your Private World SC,NONE,0,961,1600,638.8411505,1,DEFAULT,NONE,0,,0,,,,
HARPER,ZOND016,1,STOCKABLE,Screwtape Letters,NONE,0,966,1600,633.6931505,1,DEFAULT,NONE,1,,0,,,,
Harper,952,1,STOCKABLE,Streams of Living Water,NONE,0,400,600,200,1,DEFAULT,NONE,0,,0,,,,
HEND,9.78E+12,1,STOCKABLE,Englishman's Hebrew Concordance of the OT,NONE,0,1167,2500,1333,1,DEFAULT,NONE,0,,0,,,,
HODD,9.78E+12,1,STOCKABLE,Every Good Endeavour - Tim Keller,NONE,0,1,1600,1599,1,DEFAULT,NONE,0,,0,,,,
HODD,9.78E+12,1,STOCKABLE,Celebration of Discipline,NONE,0,503,1400,897,1,DEFAULT,NONE,0,,0,,,,
HODD,9.78E+12,1,STOCKABLE,The meaning of marriage,NONE,0,503,1300,797,1,DEFAULT,NONE,0,,0,,,,
HODD,9.78E+12,1,STOCKABLE,Knowing God,NONE,0,899,1400,501,1,DEFAULT,NONE,0,,0,,,,
HODD,HODD001,1,STOCKABLE,The Reason for God,NONE,0,899,1400,501,1,DEFAULT,NONE,17,,0,,,,
IVP,1212,1,STOCKABLE,1 & 2 Corinthians,NONE,0,417,500,83,1,DEFAULT,NONE,0,,0,,,,
IVP,1363,1,STOCKABLE,1 & 2 Kings,NONE,0,458,550,92,1,DEFAULT,NONE,0,,0,,,,
IVP,984,1,STOCKABLE,1 & 2 Samuel,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,1215,1,STOCKABLE,1 & 2 Thessalonians,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,1281,1,STOCKABLE,1 Chronicles,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,1216,1,STOCKABLE,1 Corinthians,NONE,0,442,750,308,1,DEFAULT,NONE,0,,0,,,,
IVP,1110,1,STOCKABLE,1 Peter,NONE,0,442,750,308,1,DEFAULT,NONE,0,,0,,,,
IVP,1152,1,STOCKABLE,1 Timothy and Titus,NONE,0,112,600,488,1,DEFAULT,NONE,0,,0,,,,
IVP,1284,1,STOCKABLE,10 Great Ideas from Church History,NONE,0,400,480,80,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,100% Christianity,NONE,0,366,600,234,1,DEFAULT,NONE,0,,0,,,,
IVP,1282,1,STOCKABLE,2 Chronicles,NONE,0,442,200,-242,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,2 Corinthians- TNTC,NONE,0,442,600,158,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,2 Peter and Jude- TNTC,NONE,0,429,750,321,1,DEFAULT,NONE,1,,0,,,,
IVP,1153,1,STOCKABLE,2 Timothy,NONE,0,112,135,23,1,DEFAULT,NONE,0,,0,,,,
IVP,1104,1,STOCKABLE,20th Century Theology,NONE,0,833,1300,467,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,30 years that Changed The World,NONE,0,411,850,439,1,DEFAULT,NONE,4,,0,,,,
IVP,IVP001,1,STOCKABLE,A Bird's Eye view of Paul,NONE,0,411,900,489,1,DEFAULT,NONE,1,,0,,,,
IVP,1242,1,STOCKABLE,A Hunger for God,NONE,0,363,1550,1187,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,A Loving Life,NONE,0,237,600,362.8586395,1,DEFAULT,NONE,12,,0,,,,
IVP,9.78E+12,1,STOCKABLE,A Meal With Jesus,NONE,0,407,650,243,1,DEFAULT,NONE,10,,0,,,,
IVP,9.78E+12,1,STOCKABLE,A Peculiar Glory,NONE,0,330,800,470,1,DEFAULT,NONE,4,,0,,,,
IVP,1206,1,STOCKABLE,A Praying Life,NONE,0,300,550,250,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,A Shelter in The Times of Storm,NONE,0,499,750,251,1,DEFAULT,NONE,0,,0,,,,
IVP,981,1,STOCKABLE,A Theology as big as a City,NONE,0,625,1000,375,1,DEFAULT,NONE,0,,0,,,,
IVP,1196,1,STOCKABLE,A Thorn in the Flesh,NONE,0,237,600,362.8586395,1,DEFAULT,NONE,5,,0,,,,
IVP,1075,1,STOCKABLE,A Time for Mission (offer),NONE,0,458,300,-158,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,According to Plan- Goldsworthy,NONE,0,393,1100,706.8586395,1,DEFAULT,NONE,0,,0,,,,
IVP,1154,1,STOCKABLE,Acts,NONE,0,112,135,23,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Acts -TNTC,NONE,0,533,1050,517,1,DEFAULT,NONE,1,,0,,,,
IVP,989,1,STOCKABLE,Adopted into God's Family,NONE,0,611,950,339,1,DEFAULT,NONE,0,,0,,,,
IVP,1184,1,STOCKABLE,Apologetic Preaching,NONE,0,387,465,78,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Approaching the Study of Theology,NONE,0,1030,1500,470,1,DEFAULT,NONE,2,,0,,,,
IVP,1150,1,STOCKABLE,At the Heart of the Universe,NONE,0,392,470,78,1,DEFAULT,NONE,0,,0,,,,
IVP,1302,1,STOCKABLE,Authentic christianity,NONE,0,616,700,84,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Awe,NONE,0,263,700,436.8586395,1,DEFAULT,NONE,10,,0,,,,
IVP,IVP002,1,STOCKABLE,Balanced Christianity,NONE,0,185,550,364.8586395,1,DEFAULT,NONE,17,,0,,,,
IVP,1303,1,STOCKABLE,Basic Christianity,NONE,0,237,700,462.8586395,1,DEFAULT,NONE,12,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Basic for believers,NONE,0,211,600,388.8586395,1,DEFAULT,NONE,11,,0,,,,
IVP,1156,1,STOCKABLE,Beatitudes,NONE,0,225,270,45,1,DEFAULT,NONE,0,,0,,,,
IVP,1315,1,STOCKABLE,Beatitudes: Developong Spiritual,NONE,0,225,600,375,1,DEFAULT,NONE,0,,0,,,,
IVP,1090,1,STOCKABLE,Bible and Other Faiths,NONE,0,346,800,454,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Call to Spiritual Reformation,NONE,0,393,1000,606.8586395,1,DEFAULT,NONE,22,,0,,,,
IVP,1304,1,STOCKABLE,Calling Christian Leaders,NONE,0,237,750,512.8586395,1,DEFAULT,NONE,10,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Captured by a Better Vision,NONE,0,297,750,453,1,DEFAULT,NONE,31,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Catching the wave,NONE,0,71,700,629,1,DEFAULT,NONE,3,,0,,,,
IVP,IVP003,1,STOCKABLE,Challenges of Christian,NONE,0,185,500,314.8586395,1,DEFAULT,NONE,9,,0,,,,
IVP,1240,1,STOCKABLE,Christ and His People,NONE,0,326,490,164,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Christ Crucified,NONE,0,1043,1600,556.8586395,1,DEFAULT,NONE,17,,0,,,,
IVP,IVP004,1,STOCKABLE,Christ our righteousness,NONE,0,393,1000,606.8586395,1,DEFAULT,NONE,0,,0,,,,
IVP,1108,1,STOCKABLE,Christian Beliefs,NONE,0,333,400,67,1,DEFAULT,NONE,0,,0,,,,
IVP,1305,1,STOCKABLE,Christian Mission in the Modern World,NONE,0,263,650,386.8586395,1,DEFAULT,NONE,5,,0,,,,
IVP,967,1,STOCKABLE,Christian Spirituality,NONE,0,412,495,83,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Christianity on Trial,NONE,0,407,650,243,1,DEFAULT,NONE,1,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Christianity the Biography,NONE,0,429,850,421,1,DEFAULT,NONE,45,,0,,,,
IVP,1369,1,STOCKABLE,Colossians & Philemon  ,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,1244,1,STOCKABLE,Contending For Our All,NONE,0,500,600,100,1,DEFAULT,NONE,0,,0,,,,
IVP,IVP005,1,STOCKABLE,Contours of the Kuyperian,NONE,0,1510,2650,1140,1,DEFAULT,NONE,1,,0,,,,
IVP,IVP006,1,STOCKABLE,Counted Righteous ,NONE,0,211,1000,788.8586395,1,DEFAULT,NONE,5,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Cover to Cover,NONE,0,112,250,138,1,DEFAULT,NONE,6,,0,,,,
IVP,1059,1,STOCKABLE,Crazy busy,NONE,0,237,650,412.8586395,1,DEFAULT,NONE,30,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Creation & Doxology,NONE,0,688,1250,562,1,DEFAULT,NONE,3,,0,,,,
IVP,1030,1,STOCKABLE,Cross & Christian Ministry,NONE,0,263,600,336.8586395,1,DEFAULT,NONE,9,,0,,,,
IVP,1036,1,STOCKABLE,Cross and Crescent,NONE,0,393,800,406.8586395,1,DEFAULT,NONE,2,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Cross Cultural Conflict,NONE,0,846,1350,504,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Cross Cultural Partnerships,NONE,0,846,1350,504,1,DEFAULT,NONE,5,,0,,,,
IVP,1306,1,STOCKABLE,Cross of Christ HB,NONE,0,1042,1300,258,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Cross-Cultural Connections,NONE,0,708,1100,392,1,DEFAULT,NONE,0,,0,,,,
IVP,1072,1,STOCKABLE,Cross-Cultural Servanthood,NONE,0,833,1000,167,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Dangerous Calling,NONE,0,341,1200,858.8586395,1,DEFAULT,NONE,53,,0,,,,
IVP,985,1,STOCKABLE,Daniel,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,964,1,STOCKABLE,Daughters of Islam,NONE,0,326,525,199,1,DEFAULT,NONE,0,,0,,,,
IVP,1257,1,STOCKABLE,Delighting in The Trinity,NONE,0,604,1300,696,1,DEFAULT,NONE,2,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Destiny,NONE,0,312,650,338,1,DEFAULT,NONE,0,,0,,,,
IVP,1324,1,STOCKABLE,Deuteronomy,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Dictionary of Biblical Imagery,NONE,0,1043,4000,2956.858639,1,DEFAULT,NONE,12,,0,,,,
IVP,1133,1,STOCKABLE,Dictionary of Jesus and the Gospels,NONE,0,1173,4000,2826.858639,1,DEFAULT,NONE,9,,0,,,,
IVP,1135,1,STOCKABLE,Dictionary of Mission Theology,NONE,0,660,1800,1140,1,DEFAULT,NONE,5,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Dictionary of New Testament Background,NONE,0,1833,4000,2167,1,DEFAULT,NONE,11,,0,,,,
IVP,1137,1,STOCKABLE,Dictionary of OT Historical Books,NONE,0,1833,4000,2167,1,DEFAULT,NONE,7,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Dictionary of OT Prophets,NONE,0,2333,4000,1667,1,DEFAULT,NONE,11,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Dictionary of Paul and His Letters,NONE,0,1173,4000,2826.858639,1,DEFAULT,NONE,9,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Dictionary of the Later NT & Its Developments,NONE,0,1485,4000,2515,1,DEFAULT,NONE,13,,0,,,,
IVP,1362,1,STOCKABLE,Dictionary of the Old Testament Historical and systematic,NONE,0,1426,4000,2574,1,DEFAULT,NONE,2,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Dictionary of the Old Testament Pentateuch,NONE,0,1320,4000,2680,1,DEFAULT,NONE,11,,0,,,,
IVP,9.78E+12,1,STOCKABLE,"Dictionary of the Old Testament Wisdom, Poetry & Writings",NONE,0,1173,4000,2826.858639,1,DEFAULT,NONE,11,,0,,,,
IVP,1031,1,STOCKABLE,Difficult Doctrine of Love of God,NONE,0,211,550,338.8586395,1,DEFAULT,NONE,9,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Dig Deeper into the Gospels,NONE,0,540,800,260,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,"Dig Deeper, (Tools to Unearth the Bible Treasures)",NONE,0,540,800,260,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Dig Even Deeper unearthing OT treasure,NONE,0,540,800,260,1,DEFAULT,NONE,0,,0,,,,
IVP,1053,1,STOCKABLE,Dilemmas of Life,NONE,0,258,310,52,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Discovering Jesus,NONE,0,211,700,488.8586395,1,DEFAULT,NONE,41,,0,,,,
IVP,999,1,STOCKABLE,Dominance of Evangelicalism,NONE,0,708,850,142,1,DEFAULT,NONE,0,,0,,,,
IVP,1185,1,STOCKABLE,Dynamics of Spiritual Life,NONE,0,675,810,135,1,DEFAULT,NONE,0,,0,,,,
IVP,1068,1,STOCKABLE,Ecclesiastes,NONE,0,400,480,80,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Embracing The Trinity,NONE,0,452,850,398,1,DEFAULT,NONE,0,,0,,,,
IVP,1003,1,STOCKABLE,Emotions ,NONE,0,366,550,184,1,DEFAULT,NONE,0,,0,,,,
IVP,1241,1,STOCKABLE,Engaging with God,NONE,0,750,900,150,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Ephesians: Building a Community in Christ,NONE,0,225,600,375,1,DEFAULT,NONE,12,,0,,,,
IVP,986,1,STOCKABLE,Esther,NONE,0,400,480,80,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Evangelism and Sovereignty of God,NONE,0,237,650,412.8586395,1,DEFAULT,NONE,19,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Excellence in Preaching - Vibert,NONE,0,263,800,536.8586395,1,DEFAULT,NONE,9,,0,,,,
IVP,1049,1,STOCKABLE,Exodus,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Experiencing the Spirit,NONE,0,369,700,331,1,DEFAULT,NONE,75,,0,,,,
IVP,1265,1,STOCKABLE,Expository Preaching Principle and Practice,NONE,0,1417,1200,-217,1,DEFAULT,NONE,0,,0,,,,
IVP,1320,1,STOCKABLE,Ezekiel ,NONE,0,392,470,78,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,"Ezekiel, Message of",NONE,0,458,600,142,1,DEFAULT,NONE,0,,0,,,,
IVP,1164,1,STOCKABLE,Ezra and Nehemiah ,NONE,0,321,200,-121,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Faithful Feelings,NONE,0,495,850,355,1,DEFAULT,NONE,15,,0,,,,
IVP,IVP007,1,STOCKABLE,Fathes and Sons,NONE,0,263,1000,736.8586395,1,DEFAULT,NONE,5,,0,,,,
IVP,1234,1,STOCKABLE,Finishing our Course With Joy,NONE,0,285,450,165,1,DEFAULT,NONE,0,,0,,,,
IVP,IVP009,1,STOCKABLE,Forgiving the Impossible?,NONE,0,211,650,438.8586395,1,DEFAULT,NONE,9,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Foundations,NONE,0,112,250,138,1,DEFAULT,NONE,3,,0,,,,
IVP,IVP010,1,STOCKABLE,From Eden to the new Jerusalem ,NONE,0,263,1000,736.8586395,1,DEFAULT,NONE,2,,0,,,,
IVP,IVP011,1,STOCKABLE,From Every People and Nation,NONE,0,393,1000,606.8586395,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,From Topic To Thesis,NONE,0,513,1200,687,1,DEFAULT,NONE,6,,0,,,,
IVP,1235,1,STOCKABLE,Fundamentalism & the Word of God,NONE,0,83,100,17,1,DEFAULT,NONE,0,,0,,,,
IVP,1158,1,STOCKABLE,Galatians,NONE,0,112,135,23,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Galatians- TNTC,NONE,0,442,750,308,1,DEFAULT,NONE,0,,0,,,,
IVP,1165,1,STOCKABLE,Genesis,NONE,0,442,900,458,1,DEFAULT,NONE,0,,0,,,,
IVP,1285,1,STOCKABLE,Global Awakening,NONE,0,825,1250,425,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,God Dwells among us,NONE,0,489,750,261,1,DEFAULT,NONE,0,,0,,,,
IVP,IVP013,1,STOCKABLE,God has spoken,NONE,0,263,2000,1736.858639,1,DEFAULT,NONE,8,,0,,,,
IVP,9.78E+12,1,STOCKABLE,God in the Whirlwind,NONE,0,495,950,455,1,DEFAULT,NONE,21,,0,,,,
IVP,IVP014,1,STOCKABLE,God the Peacemaker,NONE,0,393,1000,606.8586395,1,DEFAULT,NONE,0,,0,,,,
IVP,IVP015,1,STOCKABLE,God's Big Design,NONE,0,211,800,588.8586395,1,DEFAULT,NONE,10,,0,,,,
IVP,9.78E+12,1,STOCKABLE,God's Big Picture (A Bible Overview),NONE,0,369,800,431,1,DEFAULT,NONE,126,,0,,,,
IVP,1001,1,STOCKABLE,God's New Community,NONE,0,304,365,61,1,DEFAULT,NONE,0,,0,,,,
IVP,IVP016,1,STOCKABLE,Good news to the Poor,NONE,0,263,700,436.8586395,1,DEFAULT,NONE,5,,0,,,,
IVP,IVP017,1,STOCKABLE,Gospel Accoding to John,NONE,0,913,2100,1186.858639,1,DEFAULT,NONE,0,,0,,,,
IVP,IVP018,1,STOCKABLE,Gospel According to Luke,NONE,0,1173,2300,1126.858639,1,DEFAULT,NONE,0,,0,,,,
IVP,IVP019,1,STOCKABLE,Gospel according to Mark,NONE,0,913,2200,1286.858639,1,DEFAULT,NONE,5,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Grace Transforming - Ryken,NONE,0,1,650,649,1,DEFAULT,NONE,9,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Greco Roman World of NT,NONE,0,1061,1750,689,1,DEFAULT,NONE,4,,0,,,,
IVP,IVP020,1,STOCKABLE,Growing Down,NONE,0,270,700,430,1,DEFAULT,NONE,1,,0,,,,
IVP,IVP021,1,STOCKABLE,Habits of grace,NONE,0,263,700,436.8586395,1,DEFAULT,NONE,10,,0,,,,
IVP,987,1,STOCKABLE,Haggai Zechariah and Malachi,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,IVP022,1,STOCKABLE,He came down from Heaven,NONE,0,445,1200,754.8586395,1,DEFAULT,NONE,4,,0,,,,
IVP,1004,1,STOCKABLE,Heart Attitudes,NONE,0,366,550,184,1,DEFAULT,NONE,0,,0,,,,
IVP,1112,1,STOCKABLE,Hebrews,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Hermeneutics - Authority & Canon,NONE,0,1027,2000,973,1,DEFAULT,NONE,8,,0,,,,
IVP,1199,1,STOCKABLE,Historical Handbook of Major Biblical Interpreters,NONE,0,1154,1385,231,1,DEFAULT,NONE,0,,0,,,,
IVP,1128,1,STOCKABLE,Hosea,NONE,0,442,200,-242,1,DEFAULT,NONE,0,,0,,,,
IVP,1017,1,STOCKABLE,How Blind is the Watchmaker,NONE,0,433,520,87,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,How Long O! Lord -Carson,NONE,0,237,950,712.8586395,1,DEFAULT,NONE,27,,0,,,,
IVP,1044,1,STOCKABLE,I believe,NONE,0,550,620,70,1,DEFAULT,NONE,0,,0,,,,
IVP,1115,1,STOCKABLE,Idols,NONE,0,366,550,184,1,DEFAULT,NONE,0,,0,,,,
IVP,1010,1,STOCKABLE,In the Beginning,NONE,0,487,585,98,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Insider Jesus,NONE,0,430,1000,570,1,DEFAULT,NONE,1,,0,,,,
IVP,IVP023,1,STOCKABLE,Integrity (Leading with God Watching),NONE,0,,800,800,1,DEFAULT,NONE,5,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Intended for Good,NONE,0,341,600,258.8586395,1,DEFAULT,NONE,1,,0,,,,
IVP,IVP024,1,STOCKABLE,Interpreting the Parables,NONE,0,523,1200,676.8586395,1,DEFAULT,NONE,1,,0,,,,
IVP,IVP025,1,STOCKABLE,Interpreting the Psalms,NONE,0,523,1300,776.8586395,1,DEFAULT,NONE,4,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Invest Your Suffering,NONE,0,366,650,284,1,DEFAULT,NONE,5,,0,,,,
IVP,1223,1,STOCKABLE,Isaiah ,NONE,0,437,900,463,1,DEFAULT,NONE,0,,0,,,,
IVP,969,1,STOCKABLE,Islam in the Modern World,NONE,0,1267,1520,253,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Israel & the Nations,NONE,0,880,1800,920,1,DEFAULT,NONE,4,,0,,,,
IVP,1211,1,STOCKABLE,James,NONE,0,442,960,518,1,DEFAULT,NONE,0,,0,,,,
IVP,1117,1,STOCKABLE,Jeremiah and Lamentations ,NONE,0,392,500,108,1,DEFAULT,NONE,0,,0,,,,
IVP,1081,1,STOCKABLE,Jesus Driven Ministry,NONE,0,433,520,87,1,DEFAULT,NONE,0,,0,,,,
IVP,1213,1,STOCKABLE,Jesus is the Christ,NONE,0,325,390,65,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Jesus through Middle eastern Eyes,NONE,0,1348,2200,852,1,DEFAULT,NONE,0,,0,,,,
IVP,1127,1,STOCKABLE,Joel and Amos,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,1254,1,STOCKABLE,Johannine Theology,NONE,0,1100,1800,700,1,DEFAULT,NONE,10,,0,,,,
IVP,9.78E+12,1,STOCKABLE,John TNTC by Kruse,NONE,0,750,900,150,1,DEFAULT,NONE,2,,0,,,,
IVP,1123,1,STOCKABLE,Joshua,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,997,1,STOCKABLE,Joy to the World,NONE,0,442,500,58,1,DEFAULT,NONE,0,,0,,,,
IVP,1055,1,STOCKABLE,Judges and Ruth,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Just the Two of Us,NONE,0,289,600,310.8586395,1,DEFAULT,NONE,11,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Keep in Step with the Spirit,NONE,0,237,950,712.8586395,1,DEFAULT,NONE,51,,0,,,,
IVP,1268,1,STOCKABLE,Kingdom Come,NONE,0,302,500,198,1,DEFAULT,NONE,0,,0,,,,
IVP,1111,1,STOCKABLE,Kingdom Ethics,NONE,0,883,1060,177,1,DEFAULT,NONE,0,,0,,,,
IVP,965,1,STOCKABLE,Kingdom Without Borders,NONE,0,625,750,125,1,DEFAULT,NONE,0,,0,,,,
IVP,1210,1,STOCKABLE,Know The Truth (H/B),NONE,0,561,1200,639,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Know The Truth (S/B),NONE,0,561,1200,639,1,DEFAULT,NONE,126,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Last Things First,NONE,0,237,600,362.8586395,1,DEFAULT,NONE,118,,0,,,,
IVP,1337,1,STOCKABLE,Law & The Bible,NONE,0,561,850,289,1,DEFAULT,NONE,0,,0,,,,
IVP,1250,1,STOCKABLE,Leading Across Cultures,NONE,0,917,1250,333,1,DEFAULT,NONE,0,,0,,,,
IVP,IVP026,1,STOCKABLE,Lessons from a hospital Bed,NONE,0,133,250,116.8586395,1,DEFAULT,NONE,10,,0,,,,
IVP,IVP027,1,STOCKABLE,Let the nation be glad!,NONE,0,393,1100,706.8586395,1,DEFAULT,NONE,30,,0,,,,
IVP,1318,1,STOCKABLE,Letters of John,NONE,0,442,600,158,1,DEFAULT,NONE,0,,0,,,,
IVP,1118,1,STOCKABLE,Leviticus,NONE,0,442,530,88,1,DEFAULT,NONE,0,,0,,,,
IVP,1279,1,STOCKABLE,Life in Our Hands,NONE,0,433,520,87,1,DEFAULT,NONE,0,,0,,,,
IVP,9.78E+12,1,STOCKABLE,Life in the Trinity- Fairbairn,NONE,0,408,1800,1392,1,DEFAULT,NONE,8,,0,,,,
